Player_1,Player_2,Player_3,Player_4,Player_5,Player_6,Player_7,Player_8,Player_9,Player_10

"[4411345870, 'Lillia', 5, 1, 1, True, 99, 24, 6]","[4411345870, 'Rengar', 8, 1, 4, True, 18, 19, 11]","[4411345870, 'Galio', 3, 1, 8, True, 86, 10, 13]","[4411345870, 'Samira', 4, 3, 3, True, 93, 18, 7]","[4411345870, 'Alistar', 2, 1, 8, True, 30, 40, 22]","[4411345870, 'Jax', 3, 4, 0, False, 97, 1, 6]","[4411345870, 'Belveth', 1, 5, 1, False, 1, 7, 8]","[4411345870, 'Sylas', 0, 4, 2, False, 113, 12, 5]","[4411345870, 'Kalista', 2, 5, 1, False, 103, 12, 7]","[4411345870, 'Renata', 1, 4, 1, False, 7, 21, 21]"

"[4413188147, 'Warwick', 7, 5, 4, True, 173, 14, 26]","[4413188147, 'Shaco', 12, 3, 13, True, 38, 165, 44]","[4413188147, 'Akali', 12, 6, 6, True, 230, 19, 22]","[4413188147, 'Ezreal', 7, 6, 12, True, 222, 26, 29]","[4413188147, 'Bard', 3, 8, 15, True, 32, 85, 127]","[4413188147, 'Heimerdinger', 10, 6, 4, False, 218, 9, 18]","[4413188147, 'Pantheon', 7, 6, 6, False, 69, 11, 30]","[4413188147, 'Azir', 1, 8, 6, False, 179, 21, 23]","[4413188147, 'Nilah', 4, 12, 7, False, 232, 13, 50]","[4413188147, 'Senna', 6, 10, 9, False, 46, 9, 85]"

"[4412857479, 'Teemo', 4, 7, 7, True, 173, 21, 32]","[4412857479, 'Graves', 13, 8, 14, True, 68, 50, 67]","[4412857479, 'Irelia', 10, 7, 8, True, 248, 28, 11]","[4412857479, 'MissFortune', 2, 2, 16, True, 171, 38, 22]","[4412857479, 'Pyke', 10, 4, 10, True, 30, 12, 55]","[4412857479, 'Olaf', 8, 7, 6, False, 222, 20, 20]","[4412857479, 'Khazix', 6, 10, 8, False, 59, 69, 38]","[4412857479, 'Leblanc', 9, 5, 3, False, 155, 45, 36]","[4412857479, 'Lucian', 4, 10, 5, False, 206, 38, 24]","[4412857479, 'Ashe', 1, 7, 10, False, 25, 13, 67]"

"[4412930268, 'Rumble', 8, 1, 11, True, 179, 19, 25]","[4412930268, 'Trundle', 4, 8, 18, True, 20, 144, 33]","[4412930268, 'Syndra', 12, 2, 7, True, 246, 46, 20]","[4412930268, 'Zeri', 13, 8, 15, True, 172, 13, 32]","[4412930268, 'Morgana', 1, 7, 26, True, 11, 5, 77]","[4412930268, 'Annie', 4, 9, 6, False, 179, 7, 18]","[4412930268, 'Graves', 9, 9, 9, False, 73, 68, 58]","[4412930268, 'Taliyah', 3, 5, 14, False, 187, 46, 13]","[4412930268, 'Seraphine', 9, 5, 11, False, 205, 63, 18]","[4412930268, 'Nautilus', 1, 10, 18, False, 37, 47, 64]"

"[4411164538, 'Fiora', 6, 6, 2, False, 201, 6, 36]","[4411164538, 'Viego', 3, 5, 11, False, 30, 137, 31]","[4411164538, 'Sylas', 7, 7, 5, False, 189, 70, 25]","[4411164538, 'Nilah', 6, 5, 6, False, 237, 49, 28]","[4411164538, 'Soraka', 0, 5, 13, False, 20, 20, 62]","[4411164538, 'Rumble', 7, 8, 13, True, 158, 24, 29]","[4411164538, 'Graves', 8, 4, 11, True, 69, 226, 66]","[4411164538, 'Zed', 8, 4, 13, True, 228, 94, 12]","[4411164538, 'Zeri', 4, 4, 12, True, 249, 21, 17]","[4411164538, 'Yuumi', 1, 2, 20, True, 6, 16, 56]"

"[4408140376, 'Jayce', 3, 10, 3, False, 210, 7, 24]","[4408140376, 'Hecarim', 2, 8, 9, False, 30, 62, 10]","[4408140376, 'Swain', 2, 4, 5, False, 206, 14, 14]","[4408140376, 'Vayne', 5, 8, 6, False, 181, 99, 45]","[4408140376, 'Pyke', 4, 5, 6, False, 43, 105, 120]","[4408140376, 'Aatrox', 14, 3, 6, True, 175, 1, 35]","[4408140376, 'Nunu', 4, 1, 14, True, 27, 41, 46]","[4408140376, 'Lux', 8, 3, 13, True, 174, 39, 27]","[4408140376, 'Jhin', 5, 7, 11, True, 159, 13, 18]","[4408140376, 'Sona', 4, 2, 14, True, 22, 5, 51]"

"[4409655609, 'Shen', 2, 4, 5, True, 113, 12, 16]","[4409655609, 'LeeSin', 7, 2, 5, True, 33, 45, 35]","[4409655609, 'Ahri', 6, 1, 6, True, 201, 31, 17]","[4409655609, 'Zeri', 3, 1, 11, True, 205, 8, 9]","[4409655609, 'Seraphine', 7, 0, 9, True, 42, 28, 66]","[4409655609, 'Poppy', 0, 6, 4, False, 134, 22, 12]","[4409655609, 'Viego', 5, 5, 3, False, 19, 17, 16]","[4409655609, 'Akali', 1, 6, 0, False, 155, 4, 9]","[4409655609, 'Sivir', 2, 2, 1, False, 234, 9, 11]","[4409655609, 'Zilean', 0, 6, 6, False, 16, 23, 47]"

"[4414098148, 'Jax', 2, 8, 1, False, 170, 21, 11]","[4414098148, 'Olaf', 4, 10, 4, False, 21, 68, 26]","[4414098148, 'Zeri', 7, 7, 5, False, 182, 27, 33]","[4414098148, 'Seraphine', 4, 5, 9, False, 207, 36, 14]","[4414098148, 'Sona', 0, 7, 14, False, 12, 29, 70]","[4414098148, 'Aatrox', 6, 1, 13, True, 169, 31, 29]","[4414098148, 'Diana', 11, 5, 14, True, 32, 73, 18]","[4414098148, 'Yasuo', 4, 5, 13, True, 166, 79, 26]","[4414098148, 'Kaisa', 12, 3, 8, True, 238, 12, 38]","[4414098148, 'Renata', 4, 3, 21, True, 7, 48, 65]"

"[4411356608, 'Teemo', 14, 1, 8, True, 193, 30, 14]","[4411356608, 'Volibear', 4, 4, 21, True, 17, 54, 25]","[4411356608, 'Nasus', 4, 4, 11, True, 125, 75, 19]","[4411356608, 'Twitch', 12, 7, 9, True, 133, 26, 13]","[4411356608, 'MissFortune', 3, 9, 15, True, 57, 38, 106]","[4411356608, 'Riven', 0, 8, 8, False, 146, 2, 16]","[4411356608, 'Belveth', 3, 6, 5, False, 16, 0, 16]","[4411356608, 'Ekko', 5, 8, 8, False, 192, 10, 11]","[4411356608, 'Kalista', 13, 8, 6, False, 182, 14, 20]","[4411356608, 'Alistar', 3, 7, 17, False, 37, 25, 34]"

"[4410484603, 'MonkeyKing', 5, 8, 7, False, 131, 26, 23]","[4410484603, 'Talon', 8, 5, 6, False, 46, 42, 24]","[4410484603, 'Lissandra', 6, 5, 12, False, 188, 13, 18]","[4410484603, 'Rammus', 3, 9, 15, False, 92, 97, 12]","[4410484603, 'Senna', 3, 6, 17, False, 58, 5, 73]","[4410484603, 'Fiora', 7, 7, 6, True, 182, 67, 28]","[4410484603, 'Nunu', 7, 4, 16, True, 42, 38, 27]","[4410484603, 'Akali', 12, 3, 6, True, 160, 30, 12]","[4410484603, 'Ezreal', 6, 5, 14, True, 190, 6, 13]","[4410484603, 'Sona', 1, 6, 17, True, 9, 25, 55]"

"[4413747045, 'Mordekaiser', 11, 3, 8, True, 164, 45, 6]","[4413747045, 'Diana', 12, 4, 17, True, 55, 62, 26]","[4413747045, 'Irelia', 8, 10, 10, True, 206, 49, 22]","[4413747045, 'Ezreal', 13, 5, 13, True, 177, 21, 19]","[4413747045, 'Karma', 7, 9, 23, True, 28, 59, 64]","[4413747045, 'Sett', 5, 10, 5, False, 130, 13, 16]","[4413747045, 'Khazix', 10, 8, 7, False, 87, 50, 24]","[4413747045, 'Leblanc', 6, 9, 11, False, 143, 62, 9]","[4413747045, 'Nilah', 7, 13, 7, False, 159, 25, 12]","[4413747045, 'Vi', 3, 11, 19, False, 39, 33, 54]"

"[4412488961, 'Fiora', 4, 0, 2, True, 208, 7, 12]","[4412488961, 'Kayn', 5, 2, 8, True, 33, 75, 26]","[4412488961, 'Leblanc', 2, 10, 8, True, 141, 13, 21]","[4412488961, 'Lucian', 10, 3, 6, True, 207, 8, 25]","[4412488961, 'Nami', 3, 4, 16, True, 8, 52, 68]","[4412488961, 'Sejuani', 1, 3, 3, False, 173, 17, 20]","[4412488961, 'Talon', 4, 6, 4, False, 25, 66, 22]","[4412488961, 'Syndra', 6, 4, 4, False, 208, 17, 11]","[4412488961, 'Jhin', 4, 6, 3, False, 138, 28, 16]","[4412488961, 'Thresh', 4, 5, 9, False, 36, 52, 61]"

"[4413100847, 'Gangplank', 5, 4, 4, False, 204, 21, 20]","[4413100847, 'Graves', 4, 7, 5, False, 52, 26, 69]","[4413100847, 'Neeko', 3, 9, 3, False, 156, 32, 22]","[4413100847, 'Sivir', 0, 4, 1, False, 178, 19, 13]","[4413100847, 'Janna', 1, 7, 7, False, 25, 87, 59]","[4413100847, 'Fiora', 3, 4, 12, True, 156, 33, 14]","[4413100847, 'LeeSin', 11, 3, 10, True, 18, 40, 24]","[4413100847, 'Sylas', 8, 3, 12, True, 190, 16, 14]","[4413100847, 'Jhin', 6, 1, 11, True, 221, 20, 14]","[4413100847, 'Ashe', 3, 2, 22, True, 22, 31, 84]"

"[4412883031, 'Singed', 0, 6, 0, False, 109, 11, 6]","[4412883031, 'Kindred', 2, 4, 3, False, 13, 27, 6]","[4412883031, 'Akali', 2, 6, 1, False, 87, 33, 7]","[4412883031, 'Samira', 1, 5, 0, False, 115, 15, 7]","[4412883031, 'Nautilus', 0, 5, 2, False, 21, 28, 8]","[4412883031, 'Kled', 4, 0, 1, True, 161, 15, 3]","[4412883031, 'LeeSin', 11, 0, 6, True, 33, 101, 28]","[4412883031, 'Sylas', 7, 1, 9, True, 125, 12, 14]","[4412883031, 'Sivir', 1, 2, 8, True, 150, 7, 18]","[4412883031, 'Lulu', 3, 2, 17, True, 4, 19, 40]"

"[4414385099, 'Gnar', 2, 2, 0, False, 128, 8, 12]","[4414385099, 'Belveth', 2, 4, 1, False, 9, 16, 6]","[4414385099, 'Cassiopeia', 3, 5, 2, False, 117, 14, 11]","[4414385099, 'KogMaw', 2, 4, 0, False, 70, 18, 7]","[4414385099, 'Lulu', 0, 4, 6, False, 6, 38, 22]","[4414385099, 'Shyvana', 1, 1, 2, True, 119, 12, 6]","[4414385099, 'Elise', 6, 2, 3, True, 18, 46, 17]","[4414385099, 'Yone', 3, 3, 2, True, 122, 8, 9]","[4414385099, 'Xayah', 7, 2, 5, True, 132, 28, 6]","[4414385099, 'Rakan', 2, 1, 11, True, 21, 11, 22]"

"[4412434116, 'Riven', 11, 0, 4, True, 267, 13, 20]","[4412434116, 'Rumble', 10, 3, 13, True, 48, 144, 32]","[4412434116, 'Galio', 3, 6, 13, True, 106, 16, 21]","[4412434116, 'Ezreal', 6, 5, 11, True, 180, 23, 11]","[4412434116, 'Karma', 4, 6, 17, True, 43, 90, 96]","[4412434116, 'Janna', 1, 5, 9, False, 18, 48, 77]","[4412434116, 'Graves', 9, 6, 3, False, 80, 36, 73]","[4412434116, 'Swain', 1, 8, 6, False, 203, 71, 27]","[4412434116, 'Aphelios', 7, 6, 9, False, 242, 8, 22]","[4412434116, 'Thresh', 2, 9, 12, False, 28, 51, 75]"

"[4414468219, 'Yorick', 1, 6, 9, True, 210, 12, 17]","[4414468219, 'Vi', 5, 6, 13, True, 15, 66, 41]","[4414468219, 'Sylas', 12, 3, 12, True, 200, 39, 18]","[4414468219, 'Samira', 18, 5, 11, True, 226, 68, 31]","[4414468219, 'Alistar', 4, 5, 30, True, 34, 14, 78]","[4414468219, 'Irelia', 3, 9, 14, False, 219, 57, 15]","[4414468219, 'Olaf', 11, 6, 12, False, 38, 129, 11]","[4414468219, 'Neeko', 2, 7, 15, False, 153, 15, 22]","[4414468219, 'Sivir', 6, 9, 13, False, 175, 52, 20]","[4414468219, 'Bard', 3, 9, 15, False, 18, 57, 68]"

"[4414098148, 'Jax', 2, 8, 1, False, 170, 21, 11]","[4414098148, 'Olaf', 4, 10, 4, False, 21, 68, 26]","[4414098148, 'Zeri', 7, 7, 5, False, 182, 27, 33]","[4414098148, 'Seraphine', 4, 5, 9, False, 207, 36, 14]","[4414098148, 'Sona', 0, 7, 14, False, 12, 29, 70]","[4414098148, 'Aatrox', 6, 1, 13, True, 169, 31, 29]","[4414098148, 'Diana', 11, 5, 14, True, 32, 73, 18]","[4414098148, 'Yasuo', 4, 5, 13, True, 166, 79, 26]","[4414098148, 'Kaisa', 12, 3, 8, True, 238, 12, 38]","[4414098148, 'Renata', 4, 3, 21, True, 7, 48, 65]"

"[4408097397, 'Fiora', 4, 3, 2, False, 175, 29, 25]","[4408097397, 'Nidalee', 6, 7, 4, False, 23, 15, 17]","[4408097397, 'Ashe', 3, 4, 3, False, 154, 26, 21]","[4408097397, 'Irelia', 5, 5, 2, False, 180, 39, 8]","[4408097397, 'Sona', 1, 4, 7, False, 17, 25, 40]","[4408097397, 'Jax', 1, 4, 6, True, 106, 14, 15]","[4408097397, 'Hecarim', 6, 2, 13, True, 13, 33, 25]","[4408097397, 'Neeko', 1, 5, 6, True, 133, 19, 17]","[4408097397, 'Karma', 3, 2, 15, True, 21, 58, 71]","[4408097397, 'Twitch', 12, 6, 4, True, 137, 75, 6]"

"[4410255700, 'Shyvana', 4, 4, 0, False, 101, 9, 8]","[4410255700, 'Graves', 0, 5, 0, False, 32, 41, 17]","[4410255700, 'Ryze', 0, 5, 1, False, 75, 18, 8]","[4410255700, 'Sivir', 1, 1, 1, False, 100, 6, 7]","[4410255700, 'Bard', 1, 3, 1, False, 3, 5, 19]","[4410255700, 'Irelia', 4, 4, 2, True, 123, 33, 8]","[4410255700, 'Nunu', 4, 0, 4, True, 12, 11, 10]","[4410255700, 'Fizz', 7, 2, 1, True, 121, 13, 3]","[4410255700, 'Aphelios', 1, 0, 3, True, 115, 20, 5]","[4410255700, 'Nami', 2, 0, 3, True, 6, 17, 22]"

"[4410753067, 'Yone', 3, 6, 8, True, 146, 25, 14]","[4410753067, 'LeeSin', 13, 9, 14, True, 46, 89, 24]","[4410753067, 'Zoe', 18, 7, 11, True, 160, 68, 14]","[4410753067, 'Caitlyn', 11, 6, 10, True, 204, 12, 21]","[4410753067, 'Nautilus', 3, 5, 20, True, 32, 68, 55]","[4410753067, 'Kennen', 11, 6, 5, False, 216, 67, 13]","[4410753067, 'Khazix', 3, 9, 6, False, 27, 9, 21]","[4410753067, 'Annie', 6, 9, 16, False, 180, 25, 14]","[4410753067, 'Kaisa', 10, 9, 6, False, 213, 108, 16]","[4410753067, 'Pyke', 3, 16, 8, False, 31, 10, 80]"

"[4413628091, 'Riven', 1, 4, 2, False, 183, 10, 18]","[4413628091, 'MonkeyKing', 4, 7, 3, False, 51, 37, 14]","[4413628091, 'Katarina', 5, 3, 3, False, 174, 42, 15]","[4413628091, 'Sivir', 1, 4, 3, False, 181, 52, 11]","[4413628091, 'Poppy', 1, 5, 5, False, 30, 23, 39]","[4413628091, 'Renekton', 4, 2, 8, True, 211, 22, 19]","[4413628091, 'Diana', 10, 1, 7, True, 51, 152, 30]","[4413628091, 'Fizz', 8, 5, 6, True, 183, 25, 19]","[4413628091, 'Caitlyn', 0, 2, 5, True, 172, 0, 15]","[4413628091, 'Alistar', 1, 2, 12, True, 25, 74, 49]"

"[4413883005, 'Kennen', 4, 2, 9, True, 102, 46, 8]","[4413883005, 'Rengar', 12, 5, 8, True, 27, 86, 29]","[4413883005, 'Gragas', 9, 1, 8, True, 172, 21, 10]","[4413883005, 'Caitlyn', 12, 4, 6, True, 164, 11, 17]","[4413883005, 'Soraka', 0, 6, 25, True, 11, 30, 54]","[4413883005, 'Annie', 3, 3, 2, False, 156, 9, 14]","[4413883005, 'Talon', 5, 7, 3, False, 155, 21, 21]","[4413883005, 'Kayn', 0, 10, 8, False, 8, 79, 19]","[4413883005, 'Kalista', 8, 9, 1, False, 143, 44, 15]","[4413883005, 'Nautilus', 1, 8, 9, False, 37, 78, 23]"

"[4410342713, 'Trundle', 6, 7, 5, True, 187, 16, 22]","[4410342713, 'Hecarim', 8, 5, 10, True, 37, 50, 21]","[4410342713, 'Azir', 2, 5, 15, True, 261, 35, 44]","[4410342713, 'Varus', 16, 4, 9, True, 236, 58, 33]","[4410342713, 'Bard', 2, 3, 26, True, 21, 68, 103]","[4410342713, 'Cassiopeia', 11, 5, 3, False, 269, 26, 35]","[4410342713, 'Vi', 5, 5, 7, False, 24, 22, 37]","[4410342713, 'Sylas', 6, 7, 9, False, 233, 39, 22]","[4410342713, 'Ashe', 2, 10, 11, False, 204, 7, 20]","[4410342713, 'Soraka', 0, 7, 11, False, 23, 71, 59]"

"[4411202893, 'Riven', 5, 9, 4, False, 150, 8, 33]","[4411202893, 'Belveth', 10, 6, 9, False, 49, 17, 35]","[4411202893, 'Ahri', 9, 4, 7, False, 212, 107, 40]","[4411202893, 'MissFortune', 6, 9, 8, False, 194, 2, 28]","[4411202893, 'Seraphine', 1, 2, 17, False, 21, 94, 94]","[4411202893, 'Vayne', 4, 7, 5, True, 158, 26, 40]","[4411202893, 'Karthus', 11, 3, 12, True, 65, 52, 17]","[4411202893, 'Qiyana', 1, 6, 9, True, 192, 10, 10]","[4411202893, 'Draven', 13, 6, 6, True, 223, 33, 17]","[4411202893, 'Renata', 1, 9, 20, True, 21, 49, 71]"

"[4410881085, 'Kennen', 1, 1, 1, False, 114, 11, 9]","[4410881085, 'Taliyah', 4, 5, 3, False, 17, 13, 7]","[4410881085, 'Talon', 2, 4, 2, False, 115, 8, 6]","[4410881085, 'Vayne', 2, 5, 1, False, 94, 6, 10]","[4410881085, 'Nami', 0, 3, 3, False, 1, 29, 15]","[4410881085, 'Gragas', 0, 2, 1, True, 122, 23, 8]","[4410881085, 'Graves', 6, 1, 3, True, 23, 82, 17]","[4410881085, 'Lucian', 4, 2, 1, True, 118, 21, 9]","[4410881085, 'Karthus', 7, 1, 6, True, 130, 29, 4]","[4410881085, 'Zilean', 1, 3, 7, True, 5, 14, 22]"

"[4413909093, 'Gangplank', 14, 3, 5, True, 213, 35, 25]","[4413909093, 'Diana', 5, 2, 8, True, 36, 19, 31]","[4413909093, 'Garen', 2, 7, 3, True, 205, 16, 15]","[4413909093, 'Zeri', 6, 6, 13, True, 180, 30, 13]","[4413909093, 'Karma', 3, 6, 19, True, 18, 27, 55]","[4413909093, 'Vladimir', 8, 4, 2, False, 222, 20, 12]","[4413909093, 'Hecarim', 5, 4, 5, False, 35, 21, 15]","[4413909093, 'Sivir', 8, 6, 7, False, 180, 17, 19]","[4413909093, 'Renekton', 3, 8, 5, False, 205, 51, 13]","[4413909093, 'Janna', 0, 8, 11, False, 12, 31, 73]"

"[4410976740, 'Aatrox', 4, 1, 12, True, 188, 45, 23]","[4410976740, 'Zac', 10, 2, 21, True, 56, 40, 20]","[4410976740, 'Tristana', 12, 8, 7, True, 185, 18, 19]","[4410976740, 'Velkoz', 6, 3, 15, True, 189, 3, 24]","[4410976740, 'Pyke', 8, 4, 9, True, 38, 17, 63]","[4410976740, 'Poppy', 1, 3, 4, False, 154, 11, 20]","[4410976740, 'Diana', 4, 10, 6, False, 49, 44, 11]","[4410976740, 'Yasuo', 7, 8, 5, False, 164, 20, 10]","[4410976740, 'Draven', 3, 8, 4, False, 213, 7, 20]","[4410976740, 'Nautilus', 3, 12, 6, False, 28, 32, 39]"

"[4409844613, 'Singed', 7, 7, 16, False, 158, 37, 42]","[4409844613, 'Pantheon', 15, 4, 10, False, 45, 51, 49]","[4409844613, 'Sylas', 7, 4, 21, False, 229, 20, 32]","[4409844613, 'Samira', 4, 9, 11, False, 177, 8, 11]","[4409844613, 'Amumu', 0, 10, 18, False, 26, 105, 54]","[4409844613, 'Malphite', 3, 7, 18, True, 116, 19, 22]","[4409844613, 'Kayn', 9, 4, 11, True, 46, 135, 34]","[4409844613, 'Viktor', 10, 7, 12, True, 230, 52, 32]","[4409844613, 'Draven', 8, 7, 10, True, 197, 93, 24]","[4409844613, 'Leona', 4, 8, 19, True, 27, 80, 61]"

"[4410757281, 'Belveth', 14, 3, 9, True, 50, 77, 39]","[4410757281, 'Fiora', 6, 6, 2, True, 201, 32, 21]","[4410757281, 'Sylas', 3, 6, 9, True, 176, 43, 15]","[4410757281, 'Sivir', 7, 6, 9, True, 217, 71, 19]","[4410757281, 'Yuumi', 0, 5, 20, True, 3, 10, 40]","[4410757281, 'Shen', 3, 5, 11, False, 124, 32, 32]","[4410757281, 'Qiyana', 4, 8, 13, False, 52, 97, 37]","[4410757281, 'Yone', 8, 4, 5, False, 240, 21, 23]","[4410757281, 'Seraphine', 11, 3, 3, False, 230, 53, 14]","[4410757281, 'Neeko', 0, 10, 9, False, 45, 2, 76]"

"[4413179478, 'Gangplank', 12, 6, 7, True, 248, 40, 28]","[4413179478, 'RekSai', 7, 4, 7, True, 25, 56, 32]","[4413179478, 'Sylas', 5, 5, 12, True, 205, 51, 16]","[4413179478, 'Janna', 0, 4, 15, True, 26, 7, 79]","[4413179478, 'Kaisa', 6, 1, 10, True, 253, 89, 28]","[4413179478, 'Darius', 4, 8, 5, False, 215, 7, 35]","[4413179478, 'Nami', 0, 4, 11, False, 10, 24, 74]","[4413179478, 'Ekko', 6, 7, 4, False, 225, 107, 19]","[4413179478, 'Zeri', 5, 5, 3, False, 254, 9, 25]","[4413179478, 'Graves', 5, 6, 7, False, 81, 110, 66]"

"[4414247528, 'Gnar', 4, 4, 8, True, 252, 60, 14]","[4414247528, 'Viego', 5, 6, 13, True, 49, 48, 38]","[4414247528, 'Sylas', 6, 6, 15, True, 169, 76, 29]","[4414247528, 'Lucian', 15, 6, 11, True, 240, 9, 24]","[4414247528, 'Lulu', 1, 5, 25, True, 49, 59, 89]","[4414247528, 'Pantheon', 5, 5, 12, False, 195, 15, 23]","[4414247528, 'Qiyana', 10, 8, 10, False, 22, 116, 26]","[4414247528, 'Azir', 8, 5, 6, False, 212, 20, 22]","[4414247528, 'Kalista', 3, 5, 8, False, 286, 30, 51]","[4414247528, 'Vi', 1, 8, 16, False, 36, 68, 88]"

"[4413610497, 'Draven', 4, 8, 4, False, 173, 76, 16]","[4413610497, 'Khazix', 11, 7, 3, False, 23, 62, 17]","[4413610497, 'Ziggs', 6, 8, 6, False, 198, 46, 20]","[4413610497, 'Darius', 2, 8, 3, False, 177, 39, 17]","[4413610497, 'Sylas', 1, 10, 5, False, 15, 23, 44]","[4413610497, 'Tryndamere', 10, 6, 1, True, 191, 25, 15]","[4413610497, 'Kindred', 12, 4, 11, True, 63, 101, 42]","[4413610497, 'Lissandra', 3, 9, 8, True, 140, 14, 46]","[4413610497, 'Zeri', 13, 2, 9, True, 222, 14, 33]","[4413610497, 'Alistar', 3, 4, 20, True, 27, 145, 56]"

"[4413781845, 'Azir', 1, 3, 3, True, 158, 25, 21]","[4413781845, 'Kayn', 6, 2, 7, True, 34, 57, 20]","[4413781845, 'Zed', 4, 4, 2, True, 103, 17, 21]","[4413781845, 'Karthus', 12, 3, 3, True, 139, 43, 8]","[4413781845, 'Nautilus', 1, 0, 14, True, 38, 32, 32]","[4413781845, 'Kled', 1, 1, 1, False, 136, 1, 8]","[4413781845, 'Poppy', 3, 3, 3, False, 17, 24, 9]","[4413781845, 'Zoe', 3, 3, 1, False, 143, 7, 12]","[4413781845, 'Kalista', 3, 10, 2, False, 144, 2, 14]","[4413781845, 'Amumu', 2, 7, 4, False, 24, 0, 27]"

"[4410111276, 'Rumble', 9, 4, 5, True, 121, 24, 19]","[4410111276, 'Belveth', 13, 1, 7, True, 55, 10, 11]","[4410111276, 'Karma', 3, 0, 18, True, 23, 18, 20]","[4410111276, 'Jhin', 5, 1, 5, True, 149, 6, 5]","[4410111276, 'Syndra', 2, 5, 7, True, 118, 25, 4]","[4410111276, 'Jax', 2, 10, 0, False, 88, 17, 7]","[4410111276, 'Diana', 7, 7, 0, False, 8, 34, 15]","[4410111276, 'Akshan', 1, 5, 4, False, 120, 3, 19]","[4410111276, 'Ezreal', 1, 4, 1, False, 110, 19, 6]","[4410111276, 'Bard', 0, 6, 3, False, 4, 14, 26]"

"[4413676739, 'Garen', 9, 5, 5, False, 211, 56, 26]","[4413676739, 'Lillia', 8, 11, 11, False, 36, 89, 23]","[4413676739, 'Rumble', 7, 10, 8, False, 139, 33, 25]","[4413676739, 'Sivir', 9, 9, 9, False, 226, 66, 21]","[4413676739, 'Yuumi', 1, 7, 16, False, 7, 45, 62]","[4413676739, 'Ornn', 7, 7, 14, True, 214, 41, 14]","[4413676739, 'Graves', 19, 5, 14, True, 77, 164, 42]","[4413676739, 'Swain', 6, 7, 16, True, 181, 24, 32]","[4413676739, 'Kalista', 4, 8, 12, True, 180, 38, 46]","[4413676739, 'Vi', 6, 7, 19, True, 38, 35, 62]"

"[4413326815, 'Vayne', 1, 8, 3, False, 117, 6, 23]","[4413326815, 'Vi', 4, 6, 11, False, 33, 79, 16]","[4413326815, 'Akali', 6, 5, 2, False, 144, 35, 13]","[4413326815, 'Jhin', 1, 8, 6, False, 157, 25, 8]","[4413326815, 'Pyke', 7, 6, 7, False, 17, 34, 67]","[4413326815, 'MonkeyKing', 11, 1, 5, True, 114, 27, 19]","[4413326815, 'Diana', 9, 5, 9, True, 17, 55, 22]","[4413326815, 'Katarina', 8, 3, 7, True, 134, 83, 15]","[4413326815, 'Sivir', 2, 6, 9, True, 120, 25, 20]","[4413326815, 'Karma', 2, 4, 13, True, 17, 56, 33]"

"[4414820873, 'Tryndamere', 12, 4, 8, True, 210, 10, 31]","[4414820873, 'Shaco', 6, 0, 8, True, 35, 169, 42]","[4414820873, 'Sylas', 3, 3, 11, True, 232, 41, 22]","[4414820873, 'Jinx', 4, 9, 6, True, 233, 14, 21]","[4414820873, 'Janna', 1, 7, 15, True, 28, 7, 52]","[4414820873, 'Aatrox', 1, 6, 12, False, 140, 3, 22]","[4414820873, 'MonkeyKing', 9, 3, 4, False, 41, 251, 46]","[4414820873, 'Kayn', 7, 6, 4, False, 200, 61, 22]","[4414820873, 'Seraphine', 6, 6, 7, False, 208, 23, 20]","[4414820873, 'Sona', 0, 5, 17, False, 12, 5, 69]"

"[4411982469, 'Neeko', 11, 3, 5, True, 225, 23, 19]","[4411982469, 'Pantheon', 7, 7, 9, True, 27, 90, 20]","[4411982469, 'Qiyana', 14, 7, 11, True, 183, 67, 19]","[4411982469, 'Syndra', 4, 6, 12, True, 185, 15, 29]","[4411982469, 'Galio', 4, 6, 18, True, 59, 52, 63]","[4411982469, 'Mordekaiser', 4, 6, 6, False, 153, 10, 18]","[4411982469, 'RekSai', 8, 8, 5, False, 31, 67, 33]","[4411982469, 'Akali', 2, 7, 9, False, 150, 23, 11]","[4411982469, 'Jhin', 9, 7, 8, False, 203, 10, 22]","[4411982469, 'Senna', 5, 12, 18, False, 26, 29, 54]"

"[4411795456, 'Fiora', 10, 6, 5, True, 181, 31, 20]","[4411795456, 'Viego', 9, 3, 10, True, 26, 54, 26]","[4411795456, 'Viktor', 4, 6, 12, True, 174, 33, 17]","[4411795456, 'MissFortune', 6, 4, 10, True, 173, 6, 19]","[4411795456, 'Nautilus', 5, 3, 19, True, 31, 78, 40]","[4411795456, 'Kennen', 0, 7, 7, False, 123, 26, 12]","[4411795456, 'MonkeyKing', 6, 8, 6, False, 22, 104, 20]","[4411795456, 'Syndra', 10, 2, 1, False, 170, 27, 18]","[4411795456, 'Samira', 4, 8, 3, False, 169, 21, 16]","[4411795456, 'Lulu', 1, 9, 11, False, 14, 23, 62]"

